ID_DECLARATION;ID_ENVOI_EDI;ID_FORMULAIRE;ID_ADHERENT;ANNEE_DECLAR;PERIODE_DECLAR;REGIME_DECLAR;CODE_COMP;DATE_DEPOT;FAIT_GEN;RENS;MODE_DECLAR;CA_GLOBAL;MNT_TAXE;MNT_DEDUCTION;MNT_CREDIT;TVA_DUE;PAIEMENT_ACCOMP;TAXE_PAYEE;ETAT_DECLARATION;RELEVE_DEDUCTION;DATE_EFF_DEPOT;IS_HISTORY_ONLY;TYPE_DECLAR;DELETED;USER_MAJ;DATE_MAJ;DATE_TRANSFERT_METIER;MAJ;MAJ_T_METIER;RELEVE_DEDUCTION_AUTRE;PAIEMENT_MC_INITILIZED;REF_PAIEMENT;MONTANT_VERSE;PRINCIPAL_VERSE;DROITS_COMP_TVA;DATE_CESSION_OU_CESSATION
10001790;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;1600.00;320.00;192.00;0.00;128.00;0.00;128.00;2;NULL;NULL;0;D;1;raji16;2022-05-25 15:16:12.516;NULL;NULL;NULL;NULL;1;1.01E+12;NULL;0.00;128.00;NULL
10001810;NULL;381;40023;2021;1;1;8;NULL; ;NULL;1;5000.55;1212.00;600.00;0.00;612.00;0.00;0.00;0;;NULL;0;D;1;boujmal_1844;2022-05-31 13:06:18.287;NULL;NULL;NULL;;0;NULL;NULL;1002.00;0.00;NULL
10001811;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111111;2022-05-26 14:51:42.35;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001812;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111111;2022-05-26 16:50:50.636;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001813;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111111;2022-05-26 16:53:58.275;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001814;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111111;2022-05-26 16:57:46.063;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001815;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111111;2022-05-26 16:59:58.826;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001816;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;1600.00;320.00;192.00;0.00;128.00;0.00;128.00;0;NULL;NULL;0;D;1;111111;2022-05-26 17:02:43.454;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;128.00;NULL
10001817;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;1600.00;320.00;192.00;0.00;128.00;0.00;128.00;0;NULL;NULL;0;D;1;111111;2022-05-26 17:09:05.478;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;128.00;NULL
10001818;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;1600.00;320.00;192.00;0.00;128.00;0.00;128.00;0;NULL;NULL;0;D;1;111111;2022-05-26 17:13:42.154;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;128.00;NULL
10001819;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;1600.00;320.00;192.00;0.00;128.00;0.00;128.00;0;NULL;NULL;0;D;1;111111;2022-05-26 17:19:19.587;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;128.00;NULL
10001820;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;1600.00;320.00;192.00;0.00;128.00;0.00;128.00;0;NULL;NULL;0;D;1;111111;2022-05-26 17:28:03.636;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;128.00;NULL
10001830;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;1600.00;320.00;192.00;0.00;128.00;0.00;128.00;0;NULL;NULL;0;D;1;111111;2022-05-27 10:11:52.464;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;128.00;NULL
10001831;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;1600.00;320.00;192.00;0.00;128.00;0.00;128.00;0;NULL;NULL;0;D;1;111111;2022-05-27 10:23:55.587;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;128.00;NULL
10001832;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;raji16;2022-05-27 12:57:52.815;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001833;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;raji16;2022-05-27 15:38:21.004;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001834;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;1000.00;200.00;0.00;0.00;200.00;0.00;200.00;1;NULL;NULL;0;D;1;raji16;2022-05-27 15:45:30.476;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;200.00;NULL
10001835;NULL;381;10;2021;2;2;0;27/05/2022;NULL;NULL;1;0.00;0.00;0.00;0.00;0.00;0.00;500.00;4;NULL;27/05/2022;0;N;0;ss;2022-05-27 16:57:54.278;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
10001836;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111111;2022-05-27 17:09:16.953;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001837;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;2600.00;520.00;106.56;0.00;413.44;0.00;414.00;1;NULL;NULL;0;D;1;ss;2022-05-27 17:15:12.189;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;413.44;NULL
10001838;NULL;481;10;2022;4;1;0;27/05/2022;NULL;NULL;1;1600.00;320.00;100.00;0.00;220.00;0.00;220.00;4;NULL;27/05/2022;0;D;0;SS;2022-05-27 17:21:51.959;NULL;NULL;NULL;NULL;1;1.01E+12;NULL;0.00;220.00;NULL
10001850;NULL;481;10;2022;4;1;1;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;220.00;0.00;NULL;0;NULL;NULL;0;NULL;1;ss;2022-05-30 10:51:09.896;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001851;NULL;481;10;2022;4;1;1;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;220.00;0.00;NULL;0;NULL;NULL;0;NULL;1;dd;2022-05-30 10:54:33.343;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001852;NULL;481;10;2022;4;1;1;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;220.00;0.00;NULL;0;NULL;NULL;0;NULL;1;dd;2022-05-30 10:58:23.148;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001853;NULL;481;10;2022;4;1;1;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;220.00;0.00;NULL;0;NULL;NULL;0;NULL;1;111111;2022-05-30 11:03:32.721;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001854;NULL;481;10;2022;4;1;1;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;220.00;0.00;NULL;0;NULL;NULL;0;NULL;1;111111;2022-05-30 11:08:28.467;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001855;NULL;481;10;2022;4;1;1;30/05/2022;NULL;NULL;1;1600.00;320.00;100.00;0.00;220.00;0.00;220.00;4;NULL;30/05/2022;0;D;0;111111;2022-05-30 11:10:27.731;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;220.00;NULL
10001856;NULL;481;10;2022;4;1;2;30/05/2022;NULL;NULL;1;1600.00;320.00;100.00;0.00;220.00;0.00;220.00;4;NULL;30/05/2022;0;D;0;111111;2022-05-30 11:13:58.651;NULL;NULL;NULL;NULL;1;1.01E+12;NULL;0.00;220.00;NULL
10001857;NULL;481;10;2022;4;1;3;30/05/2022;NULL;NULL;1;1600.00;320.00;100.00;0.00;220.00;0.00;220.00;4;NULL;30/05/2022;0;D;0;111111;2022-05-30 11:19:14.469;NULL;NULL;NULL;NULL;1;1.01E+12;NULL;0.00;220.00;NULL
10001858;NULL;481;10;2022;4;1;4;30/05/2022;NULL;NULL;1;1600.00;320.00;100.00;0.00;220.00;0.00;220.00;4;NULL;30/05/2022;0;D;0;111111;2022-05-30 11:22:16.393;NULL;NULL;NULL;NULL;1;1.01E+12;NULL;0.00;220.00;NULL
10001859;NULL;481;10;2022;4;1;5;30/05/2022;NULL;NULL;1;1600.00;320.00;100.00;0.00;220.00;0.00;220.00;4;NULL;30/05/2022;0;D;0;111111;2022-05-30 11:33:40.673;NULL;NULL;NULL;NULL;1;1.01E+12;NULL;0.00;220.00;NULL
10001860;NULL;481;10;2022;4;1;6;30/05/2022;NULL;NULL;1;1600.00;320.00;100.00;0.00;220.00;0.00;220.00;4;NULL;30/05/2022;0;D;0;111111;2022-05-30 11:34:57.3;NULL;NULL;NULL;NULL;1;1.01E+12;NULL;0.00;220.00;NULL
10001861;NULL;481;10;2022;4;1;7;30/05/2022;NULL;NULL;1;1600.00;320.00;100.00;0.00;220.00;0.00;220.00;4;NULL;30/05/2022;0;D;0;111111;2022-05-30 11:47:52.554;NULL;NULL;NULL;NULL;1;1.01E+12;NULL;0.00;220.00;NULL
10001862;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111111;2022-05-30 12:00:13.8;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001863;NULL;481;10;2022;4;1;0;30/05/2022;NULL;NULL;1;1600.00;320.00;100.00;0.00;220.00;0.00;220.00;4;NULL;30/05/2022;0;D;0;111111;2022-05-30 12:00:30.216;NULL;NULL;NULL;NULL;1;1.01E+12;NULL;0.00;220.00;NULL
10001864;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111112;2022-05-30 12:01:38.682;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001865;NULL;481;10;2022;4;1;0;30/05/2022;NULL;NULL;1;1600.00;320.00;100.00;0.00;220.00;0.00;220.00;4;NULL;30/05/2022;0;D;0;111112;2022-05-30 12:01:58.963;NULL;NULL;NULL;NULL;1;1.01E+12;NULL;0.00;220.00;NULL
10001866;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111111;2022-05-30 12:01:39.913;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001867;NULL;481;10;2022;4;1;0;30/05/2022;NULL;NULL;1;1600.00;320.00;100.00;0.00;220.00;0.00;220.00;4;NULL;30/05/2022;0;D;0;111111;2022-05-30 12:02:01.311;NULL;NULL;NULL;NULL;1;1.01E+12;NULL;0.00;220.00;NULL
10001868;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111111;2022-05-30 12:04:39.01;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001869;NULL;481;10;2022;4;1;0;30/05/2022;NULL;NULL;1;1600.00;320.00;100.00;0.00;220.00;0.00;220.00;4;NULL;30/05/2022;0;D;0;111111;2022-05-30 12:04:51.686;NULL;NULL;NULL;NULL;1;1.01E+12;NULL;0.00;220.00;NULL
10001870;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111111;2022-05-30 12:26:16.096;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001871;NULL;481;10;2022;4;1;0;30/05/2022;NULL;NULL;1;1600.00;320.00;100.00;0.00;220.00;0.00;220.00;4;NULL;30/05/2022;0;D;0;111111;2022-05-30 12:26:30.387;NULL;NULL;NULL;NULL;1;1.01E+12;NULL;0.00;220.00;NULL
10001872;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111111;2022-05-30 12:30:21.682;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001873;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111112;2022-05-30 12:30:22.115;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001874;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111113;2022-05-30 12:30:22.84;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001875;NULL;481;10;2022;4;1;0;30/05/2022;NULL;NULL;1;1600.00;320.00;100.00;0.00;220.00;0.00;220.00;4;NULL;30/05/2022;0;D;0;111111;2022-05-30 12:31:38.694;NULL;NULL;NULL;NULL;1;1.01E+12;NULL;0.00;220.00;NULL
10001876;NULL;481;10;2022;4;1;0;30/05/2022;NULL;NULL;1;1600.00;320.00;100.00;0.00;220.00;0.00;220.00;4;NULL;30/05/2022;0;D;0;111112;2022-05-30 12:31:43.461;NULL;NULL;NULL;NULL;1;1.01E+12;NULL;0.00;220.00;NULL
10001877;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111116;2022-05-30 12:30:25.108;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001878;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111115;2022-05-30 12:30:25.629;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001879;NULL;481;10;2022;4;1;0;30/05/2022;NULL;NULL;1;1600.00;320.00;100.00;0.00;220.00;0.00;220.00;4;NULL;30/05/2022;0;D;0;111113;2022-05-30 12:31:44.322;NULL;NULL;NULL;NULL;1;1.01E+12;NULL;0.00;220.00;NULL
10001880;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111114;2022-05-30 12:30:26.525;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001881;NULL;481;10;2022;4;1;0;30/05/2022;NULL;NULL;1;1600.00;320.00;100.00;0.00;220.00;0.00;220.00;4;NULL;30/05/2022;0;D;0;111116;2022-05-30 12:31:45.232;NULL;NULL;NULL;NULL;1;1.01E+12;NULL;0.00;220.00;NULL
10001882;NULL;481;10;2022;4;1;0;30/05/2022;NULL;NULL;1;1600.00;320.00;100.00;0.00;220.00;0.00;220.00;4;NULL;30/05/2022;0;D;0;111115;2022-05-30 12:31:52.678;NULL;NULL;NULL;NULL;1;1.01E+12;NULL;0.00;220.00;NULL
10001883;NULL;481;10;2022;4;1;0;30/05/2022;NULL;NULL;1;1600.00;320.00;100.00;0.00;220.00;0.00;220.00;4;NULL;30/05/2022;0;D;0;111114;2022-05-30 12:31:54.113;NULL;NULL;NULL;NULL;1;1.01E+12;NULL;0.00;220.00;NULL
10001884;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111118;2022-05-30 12:30:29.73;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001885;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111117;2022-05-30 12:30:30.935;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001886;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111119;2022-05-30 12:30:31.56;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001887;NULL;481;10;2022;4;1;0;30/05/2022;NULL;NULL;1;1600.00;320.00;100.00;0.00;220.00;0.00;220.00;4;NULL;30/05/2022;0;D;0;111118;2022-05-30 12:31:55.48;NULL;NULL;NULL;NULL;1;1.01E+12;NULL;0.00;220.00;NULL
10001888;NULL;481;10;2022;4;1;0;30/05/2022;NULL;NULL;1;1600.00;320.00;100.00;0.00;220.00;0.00;220.00;4;NULL;30/05/2022;0;D;0;111117;2022-05-30 12:31:56.785;NULL;NULL;NULL;NULL;1;1.01E+12;NULL;0.00;220.00;NULL
10001889;NULL;481;10;2022;4;1;0;30/05/2022;NULL;NULL;1;1600.00;320.00;100.00;0.00;220.00;0.00;220.00;4;NULL;30/05/2022;0;D;0;111119;2022-05-30 12:31:58.942;NULL;NULL;NULL;NULL;1;1.01E+12;NULL;0.00;220.00;NULL
10001890;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111120;2022-05-30 12:30:35.043;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001891;NULL;481;10;2022;4;1;0;30/05/2022;NULL;NULL;1;1600.00;320.00;100.00;0.00;220.00;0.00;220.00;4;NULL;30/05/2022;0;D;0;111120;2022-05-30 12:32:04.388;NULL;NULL;NULL;NULL;1;1.01E+12;NULL;0.00;220.00;NULL
10001892;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111111;2022-05-30 12:33:47.654;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001893;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111114;2022-05-30 12:33:48.124;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001894;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111111;2022-05-30 12:33:48.677;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001895;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111113;2022-05-30 12:33:50.209;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001896;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111114;2022-05-30 12:33:50.708;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001897;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111112;2022-05-30 12:33:51.131;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001898;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111113;2022-05-30 12:33:51.555;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001899;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111112;2022-05-30 12:33:52.11;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001900;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111115;2022-05-30 12:33:53.418;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001901;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111116;2022-05-30 12:33:53.882;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001902;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111117;2022-05-30 12:33:54.354;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001903;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111115;2022-05-30 12:33:56.745;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001904;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111116;2022-05-30 12:33:57.178;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001905;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111117;2022-05-30 12:33:57.543;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001906;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111119;2022-05-30 12:33:58.871;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001907;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111111;2022-05-30 12:34:04.677;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001908;NULL;481;10;2022;4;1;0;30/05/2022;NULL;NULL;1;1600.00;320.00;100.00;0.00;220.00;0.00;220.00;4;NULL;30/05/2022;0;D;0;111111;2022-05-30 12:35:17.596;NULL;NULL;NULL;NULL;1;1.01E+12;NULL;0.00;220.00;NULL
10001909;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111112;2022-05-30 12:34:06.871;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001910;NULL;481;10;2022;4;1;0;30/05/2022;NULL;NULL;1;1600.00;320.00;100.00;0.00;220.00;0.00;220.00;4;NULL;30/05/2022;0;D;0;111112;2022-05-30 12:35:27.054;NULL;NULL;NULL;NULL;1;1.01E+12;NULL;0.00;220.00;NULL
10001911;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111115;2022-05-30 12:34:08.093;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001912;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111114;2022-05-30 12:34:08.629;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001913;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111113;2022-05-30 12:34:08.995;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001914;NULL;481;10;2022;4;1;0;30/05/2022;NULL;NULL;1;1600.00;320.00;100.00;0.00;220.00;0.00;220.00;4;NULL;30/05/2022;0;D;0;111115;2022-05-30 12:35:29.498;NULL;NULL;NULL;NULL;1;1.01E+12;NULL;0.00;220.00;NULL
10001915;NULL;481;10;2022;4;1;0;30/05/2022;NULL;NULL;1;1600.00;320.00;100.00;0.00;220.00;0.00;220.00;4;NULL;30/05/2022;0;D;0;111114;2022-05-30 12:35:28.041;NULL;NULL;NULL;NULL;1;1.01E+12;NULL;0.00;220.00;NULL
10001916;NULL;481;10;2022;4;1;0;30/05/2022;NULL;NULL;1;1600.00;320.00;100.00;0.00;220.00;0.00;220.00;4;NULL;30/05/2022;0;D;0;111113;2022-05-30 12:35:36.956;NULL;NULL;NULL;NULL;1;1.01E+12;NULL;0.00;220.00;NULL
10001917;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111116;2022-05-30 12:34:11.952;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001918;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111117;2022-05-30 12:34:13.515;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001919;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111118;2022-05-30 12:34:13.89;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001920;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111120;2022-05-30 12:34:14.714;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001921;NULL;481;10;2022;4;1;0;30/05/2022;NULL;NULL;1;1600.00;320.00;100.00;0.00;220.00;0.00;220.00;4;NULL;30/05/2022;0;D;0;111116;2022-05-30 12:35:37.871;NULL;NULL;NULL;NULL;1;1.01E+12;NULL;0.00;220.00;NULL
10001922;NULL;481;10;2022;4;1;0;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;0;NULL;1;111119;2022-05-30 12:34:15.433;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
10001923;NULL;481;10;2022;4;1;0;30/05/2022;NULL;NULL;1;1600.00;320.00;100.00;0.00;220.00;0.00;220.00;4;NULL;30/05/2022;0;D;0;111117;2022-05-30 12:35:35.957;NULL;NULL;NULL;NULL;1;1.01E+12;NULL;0.00;220.00;NULL
10001924;NULL;481;10;2022;4;1;0;30/05/2022;NULL;NULL;1;1600.00;320.00;100.00;0.00;220.00;0.00;220.00;4;NULL;30/05/2022;0;D;0;111118;2022-05-30 12:35:45.423;NULL;NULL;NULL;NULL;1;1.01E+12;NULL;0.00;220.00;NULL
10001925;NULL;481;10;2022;4;1;0;30/05/2022;NULL;NULL;1;1600.00;320.00;100.00;0.00;220.00;0.00;220.00;4;NULL;30/05/2022;0;D;0;111120;2022-05-30 12:35:44.478;NULL;NULL;NULL;NULL;1;1.01E+12;NULL;0.00;220.00;NULL
