ID;NUM_ORDRE;NUM_FACTURE;DATE_FACTURE;DESIGNATION_BIEN_SERVICE;MONTANT_HT;MONTANT_TVA;MONTANT_TTC;TAUX;REF_MODE_PAIEMENT;DATE_PAIEMENT;ID_DECLARATION;NOM_FOURNISSEUR;IF_FOURNISSEUR;ICE_FOURNISSEUR;ID_TRACE;PRORATA;MONTANT_TVA_PRORATA
2916816;1256;FN 5151671    ;27/08/2015;MIFA;2012.0;402.4;2414.4;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2916825;1265;FN°5151695    ;28/08/2015;MIFA;6804.0;1360.8;8164.8;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2916826;1266;FN 5151692    ;28/08/2015;MIFA;3068.0;613.6;3681.6;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2916827;1267;FN°5151694    ;28/08/2015;MIFA;897.5;179.5;1077.0;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2916848;1288;FN 5151657    ;01/09/2015;MIFA;3503.8;700.76;4204.56;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2916849;1289;FN 5151725    ;01/09/2015;MIFA;5790.0;1158.0;6948.0;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2916850;1290;FN 5151731    ;02/09/2015;MIFA;6680.0;1336.0;8016.0;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2916860;1300;FN 5151735    ;03/09/2015;MIFA;4487.5;897.5;5385.0;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2916861;1301;FN 5151746    ;04/09/2015;MIFA;10620.0;2124.0;12744.0;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2916864;1304;FN 5151750    ;07/09/2015;MIFA;1956.0;391.2;2347.2;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2916869;1309;FN 5151759    ;08/09/2015;MIFA;621.0;124.2;745.2;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2916870;1310;FN 5151758    ;08/09/2015;MIFA;1532.0;306.4;1838.4;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2916894;1334;FN 5151782    ;14/09/2015;MIFA;406.9;81.38;488.28;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2916895;1335;FN 5151788    ;14/09/2015;MIFA;1248.0;249.6;1497.6;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2916884;1324;FN 5151781    ;11/09/2015;MIFA;1418.8;283.76;1702.56;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2916927;1367;FN 5151806    ;17/09/2015;MIFA;290.0;58.0;348.0;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2916947;1387;FN 5151842    ;23/09/2015;MIFA;4620.4;924.08;5544.48;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2916934;1374;FN 5151810    ;18/09/2015;MIFA;11680.0;2336.0;14016.0;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2916935;1375;FN 5151816    ;18/09/2015;MIFA;21274.28;4254.86;25529.14;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2917268;1708;FN 5151939    ;08/10/2015;MIFA;580.0;116.0;696.0;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2917269;1709;FN 515938     ;08/10/2015;MIFA;2929.7;585.94;3515.64;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2917281;1721;FN 5151947    ;09/10/2015;MIFA;12620.0;2524.0;15144.0;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2917321;1761;FN 5151965    ;14/10/2015;MIFA;33208.0;6641.6;39849.6;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2917350;1790;FN 5151987    ;20/10/2015;MIFA;893.0;178.6;1071.6;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2917336;1776;FN 5151977    ;19/10/2015;MIFA;300.0;60.0;360.0;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2917384;1824;FN 5152014    ;23/10/2015;MIFA;1574.0;314.8;1888.8;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2917416;1856;FN 5152048    ;28/10/2015;MIFA;3450.0;690.0;4140.0;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2917417;1857;FN 5152052    ;28/10/2015;MIFA;5897.24;1179.45;7076.69;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2917430;1870;FN 5152064    ;29/10/2015;MIFA;8400.0;1680.0;10080.0;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2917444;1884;FN 5152084    ;30/10/2015;MIFA;50072.0;10014.4;60086.4;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2917542;1982;FN 5152142    ;05/11/2015;MIFA;1462.1;292.42;1754.52;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2917523;1963;FN 5152122    ;03/11/2015;MIFA;980.0;196.0;1176.0;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2917551;1991;FN 5152049    ;10/11/2015;MIFA;2929.7;585.94;3515.64;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2917570;2010;FN 5152161    ;11/11/2015;MIFA;9810.0;1962.0;11772.0;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2917571;2011;FN 5152170    ;12/11/2015;MIFA;387.92;77.58;465.5;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2917572;2012;FN 5152172    ;12/11/2015;MIFA;3740.0;748.0;4488.0;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2917573;2013;FN 5152173    ;12/11/2015;MIFA;580.0;116.0;696.0;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2920625;40;FN201608-0012;31/08/2016;NETTOYAGE;6270.75;1254.15;7524.9;20.0;4;29/11/2016;15541;RMO;111111111;79830000027;2362;NULL;NULL
2920626;41;FN201609-0041;30/09/2016;NETTOYAGE;6270.75;1254.15;7524.9;20.0;4;29/11/2016;15541;RMO;111111111;79830000027;2362;NULL;NULL
2920022;442;056/2016;15/02/2016;Maintenance;5800.0;1160.0;6960.0;20.0;4;09/05/2016;15483;ALICOS;111111111;35248000068;2333;NULL;NULL
2920078;498;115/2016;21/03/2016;Maintenance;31350.0;6270.0;37620.0;20.0;4;09/05/2016;15483;ALICOS;111111111;35248000068;2333;NULL;NULL
2920079;499;080/2016;01/03/2016;Maintenance;31350.0;6270.0;37620.0;20.0;4;09/05/2016;15483;ALICOS;111111111;35248000068;2333;NULL;NULL
2957199;1670;FN 1513380    ;01/10/2015;FORAMAG;950.0;190.0;1140.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957200;1671;FN 1511710    ;01/10/2015;FORAMAG;3981.0;796.2;4777.2;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957204;1675;FN 1512133    ;01/10/2015;FORAMAG;9360.0;1872.0;11232.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957255;1726;FN 1515297    ;12/10/2015;FORAMAG;17472.0;3494.4;20966.4;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957256;1727;FN 1515300    ;12/10/2015;FORAMAG;950.0;190.0;1140.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957257;1728;FN 1515288    ;12/10/2015;FORAMAG;556.0;111.2;667.2;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957272;1743;FN 1515326    ;13/10/2015;FORAMAG;1560.0;312.0;1872.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957273;1744;FN 1515321    ;13/10/2015;FORAMAG;29120.0;5824.0;34944.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957274;1745;FN 1515327    ;13/10/2015;FORAMAG;380.0;76.0;456.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957258;1729;FN 1515287    ;12/10/2015;FORAMAG;1404.0;280.8;1684.8;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957302;1773;FN 1515537    ;16/10/2015;FORAMAG;2600.0;520.0;3120.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957308;1779;FN 1515688    ;19/10/2015;FORAMAG;584.0;116.8;700.8;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957345;1816;FN 1516011    ;23/10/2015;FORAMAG;29120.0;5824.0;34944.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957346;1817;FN 1516016    ;23/10/2015;FORAMAG;580.0;116.0;696.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957347;1818;FN 1516006    ;23/10/2015;FORAMAG;1168.0;233.6;1401.6;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957348;1819;FN 1516002    ;23/10/2015;FORAMAG;3120.0;624.0;3744.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957349;1820;FN 1516003    ;23/10/2015;FORAMAG;3120.0;624.0;3744.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957344;1815;FN 1516000    ;23/10/2015;FORAMAG;2600.0;520.0;3120.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957396;1867;FN 1516290    ;29/10/2015;FORAMAG;11648.0;2329.6;13977.6;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957397;1868;FN 1516308    ;29/10/2015;FORAMAG;11648.0;2329.6;13977.6;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957483;1954;FN 1516454    ;02/11/2015;FORAMAG;1168.0;233.6;1401.6;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957484;1955;FN 1516447    ;02/11/2015;FORAMAG;3120.0;624.0;3744.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957485;1956;FN 1516456    ;02/11/2015;FORAMAG;584.0;116.8;700.8;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957502;1973;FN 1516598    ;03/11/2015;FORAMAG;1900.0;380.0;2280.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957545;2016;FN 1517126    ;12/11/2015;FORAMAG;588.0;117.6;705.6;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957546;2017;FN 1517170    ;12/11/2015;FORAMAG;46592.0;9318.4;55910.4;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957547;2018;FN 1517172    ;12/11/2015;FORAMAG;29120.0;5824.0;34944.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957548;2019;FN 1517127    ;12/11/2015;FORAMAG;584.0;116.8;700.8;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957533;2004;FN 1517057    ;11/11/2015;FORAMAG;5216.0;1043.2;6259.2;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957534;2005;FN 1517061    ;11/11/2015;FORAMAG;17472.0;3494.4;20966.4;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957535;2006;FN 1517055    ;11/11/2015;FORAMAG;1824.0;364.8;2188.8;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957536;2007;FN 1517056    ;11/11/2015;FORAMAG;656.0;131.2;787.2;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957537;2008;FN 1517059    ;11/11/2015;FORAMAG;5406.0;1081.2;6487.2;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957538;2009;FN 1517058    ;11/11/2015;FORAMAG;1167.0;233.4;1400.4;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957556;2027;FN 1517250    ;13/11/2015;FORAMAG;584.0;116.8;700.8;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957557;2028;FN 1517266    ;13/11/2015;FORAMAG;1168.0;233.6;1401.6;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957558;2029;FN 1517264    ;13/11/2015;FORAMAG;3860.0;772.0;4632.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957559;2030;FN 1517251    ;13/11/2015;FORAMAG;3120.0;624.0;3744.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957560;2031;FN 1517257    ;13/11/2015;FORAMAG;380.0;76.0;456.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957561;2032;FN 1517248    ;13/11/2015;FORAMAG;584.0;116.8;700.8;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957562;2033;FN 1517258    ;13/11/2015;FORAMAG;1900.0;380.0;2280.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957563;2034;FN 1517242    ;13/11/2015;FORAMAG;2600.0;520.0;3120.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957564;2035;FN 1517260    ;13/11/2015;FORAMAG;3120.0;624.0;3744.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957565;2036;FN 1517262    ;13/11/2015;FORAMAG;3120.0;624.0;3744.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957566;2037;FN 1517261    ;13/11/2015;FORAMAG;584.0;116.8;700.8;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957567;2038;FN 1517253    ;13/11/2015;FORAMAG;950.0;190.0;1140.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957570;2041;FN 1517256    ;13/11/2015;FORAMAG;3120.0;624.0;3744.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957571;2042;FN 1517263    ;13/11/2015;FORAMAG;584.0;116.8;700.8;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957572;2043;FN 1517249    ;13/11/2015;FORAMAG;950.0;190.0;1140.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957573;2044;FN 1517255    ;13/11/2015;FORAMAG;2600.0;520.0;3120.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957568;2039;FN 1517265    ;13/11/2015;FORAMAG;3120.0;624.0;3744.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957569;2040;FN 1517259    ;13/11/2015;FORAMAG;950.0;190.0;1140.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957623;2094;FN 1517409    ;17/11/2015;FORAMAG;11648.0;2329.6;13977.6;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957624;2095;FN 1517417    ;17/11/2015;FORAMAG;1304.0;260.8;1564.8;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957625;2096;FN 1517410    ;17/11/2015;FORAMAG;11648.0;2329.6;13977.6;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957646;2117;FN 1517655    ;20/11/2015;FORAMAG;3860.0;772.0;4632.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957663;2134;FN 1517816    ;24/11/2015;FORAMAG;950.0;190.0;1140.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957664;2135;FN 1517818    ;24/11/2015;FORAMAG;584.0;116.8;700.8;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957665;2136;FN 1517821    ;24/11/2015;FORAMAG;3120.0;624.0;3744.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957671;2142;FN 1517915    ;25/11/2015;FORAMAG;3860.0;772.0;4632.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957672;2143;FN 1517913    ;25/11/2015;FORAMAG;2600.0;520.0;3120.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957673;2144;FN 1517910    ;25/11/2015;FORAMAG;11648.0;2329.6;13977.6;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957674;2145;FN 1517912    ;25/11/2015;FORAMAG;1541.0;308.2;1849.2;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957675;2146;FN 1517911    ;25/11/2015;FORAMAG;1168.0;233.6;1401.6;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957676;2147;FN 1517909    ;25/11/2015;FORAMAG;3120.0;624.0;3744.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957677;2148;FN 1517932    ;25/11/2015;FORAMAG;950.0;190.0;1140.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957678;2149;FN 1517907    ;25/11/2015;FORAMAG;950.0;190.0;1140.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957679;2150;FN 1517916    ;25/11/2015;FORAMAG;584.0;116.8;700.8;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957680;2151;FN 1517933    ;25/11/2015;FORAMAG;950.0;190.0;1140.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957681;2152;FN 1517930    ;25/11/2015;FORAMAG;950.0;190.0;1140.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957682;2153;FN 1517929    ;25/11/2015;FORAMAG;950.0;190.0;1140.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957683;2154;FN 1517908    ;25/11/2015;FORAMAG;23296.0;4659.2;27955.2;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957666;2137;FN 1517822    ;24/11/2015;FORAMAG;3120.0;624.0;3744.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957667;2138;FN 1517815    ;24/11/2015;FORAMAG;3120.0;624.0;3744.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957668;2139;FN 1517817    ;24/11/2015;FORAMAG;3120.0;624.0;3744.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957669;2140;FN 1517819    ;24/11/2015;FORAMAG;950.0;190.0;1140.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957711;2182;FN 1518119    ;27/11/2015;FORAMAG;3464.0;692.8;4156.8;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957712;2183;FN 1518121    ;27/11/2015;FORAMAG;5824.0;1164.8;6988.8;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957713;2184;FN 1518120    ;27/11/2015;FORAMAG;58240.0;11648.0;69888.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957845;2316;FN 1518491    ;04/12/2015;FORAMAG;2600.0;520.0;3120.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957846;2317;FN 1518490    ;04/12/2015;FORAMAG;2600.0;520.0;3120.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957847;2318;FN 1518472    ;04/12/2015;FORAMAG;3120.0;624.0;3744.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957848;2319;FN 1518468    ;04/12/2015;FORAMAG;1900.0;380.0;2280.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957849;2320;FN 1518487    ;04/12/2015;FORAMAG;3120.0;624.0;3744.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957850;2321;FN 1518485    ;04/12/2015;FORAMAG;3120.0;624.0;3744.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957851;2322;FN 1518489    ;04/12/2015;FORAMAG;2600.0;520.0;3120.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957852;2323;FN 1518471    ;04/12/2015;FORAMAG;3120.0;624.0;3744.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957853;2324;FN 1518486    ;04/12/2015;FORAMAG;3120.0;624.0;3744.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957854;2325;FN 1518488    ;04/12/2015;FORAMAG;1300.0;260.0;1560.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957855;2326;FN 1518470    ;04/12/2015;FORAMAG;3120.0;624.0;3744.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957895;2366;FN 1518805    ;09/12/2015;FORAMAG;1900.0;380.0;2280.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957896;2367;FN 1518799    ;09/12/2015;FORAMAG;3860.0;772.0;4632.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957897;2368;FN 1518785    ;09/12/2015;FORAMAG;584.0;116.8;700.8;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957898;2369;FN 1518796    ;09/12/2015;FORAMAG;950.0;190.0;1140.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957884;2355;FN 1518792    ;09/12/2015;FORAMAG;950.0;190.0;1140.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957885;2356;FN 1518802    ;09/12/2015;FORAMAG;1300.0;260.0;1560.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957886;2357;FN 1518806    ;09/12/2015;FORAMAG;1900.0;380.0;2280.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957887;2358;FN 1518798    ;09/12/2015;FORAMAG;3120.0;624.0;3744.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957888;2359;FN 1518797    ;09/12/2015;FORAMAG;3120.0;624.0;3744.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957889;2360;FN 1518784    ;09/12/2015;FORAMAG;58240.0;11648.0;69888.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957890;2361;FN 1518804    ;09/12/2015;FORAMAG;3860.0;772.0;4632.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957891;2362;FN 1518791    ;09/12/2015;FORAMAG;3120.0;624.0;3744.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957892;2363;FN 1518790    ;09/12/2015;FORAMAG;17472.0;3494.4;20966.4;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957893;2364;FN 1518786    ;09/12/2015;FORAMAG;950.0;190.0;1140.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957894;2365;FN 1518807    ;09/12/2015;FORAMAG;580.0;116.0;696.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957915;2386;FN 1517169    ;12/12/2015;FORAMAG;17472.0;3494.4;20966.4;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957962;2433;FN 1519327    ;17/12/2015;FORAMAG;3860.0;772.0;4632.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957963;2434;FN 1519318    ;17/12/2015;FORAMAG;584.0;116.8;700.8;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957964;2435;FN 1519325    ;17/12/2015;FORAMAG;2600.0;520.0;3120.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957965;2436;FN 1519319    ;17/12/2015;FORAMAG;3120.0;624.0;3744.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
2957966;2437;FN 1519320    ;17/12/2015;FORAMAG;3120.0;624.0;3744.0;20.0;5;25/05/2016;17461;FORAMAG;111111111;1.52495E+12;3291;1234.0;6547.0
